Word,Iconicity,ipa,1_syl,2_son,3_cons,4_cont,5_delrel,6_lat,7_nas,8_strid,9_voi,10_sg,11_cg,12_ant,13_cor,14_distr,15_lab,16_hi,17_lo,18_back,19_round,20_velaric,21_tense,22_long,23_hitone,24_hireg,phon_pred
functionalism,0.2999999999999999,fʌŋkʃənəlɪzəm,0.3846153846153846,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.0,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.7692307692307693,0.0,0.0,0.3846153846153846,0.3076923076923077,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.4615384615384615,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.4411742127004235
dessert,0.4166666666666666,dɪzɹ̩t,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.8,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4411711193665389
vacancy,0.4166666666666666,vejkənsi,0.375,0.625,0.5,0.75,0.0,0.0,0.125,0.125,0.75,0.0,0.0,0.375,0.25,0.0,0.125,0.375,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.44116580982458065
abstractionism,0.4333333333333333,əbstɹækʃənɪzəm,0.3571428571428571,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.0,0.0,0.1428571428571428,0.0,0.7142857142857143,0.0,0.0,0.5,0.4285714285714285,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.3571428571428571,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.4411485141658681
mandate,0.5416666666666666,mændejt,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.4285714285714285,0.0,0.0,0.2857142857142857,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.44113511675237504
mourning,0.7,mɔɹnɪŋ,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4411295589501383
morning,0.5,mɔɹnɪŋ,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4411295589501383
aback,0.45,əbæk,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.44112117279234475
reopen,0.7,ɹiowpən,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.4285714285714285,0.0,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.4411024560442815
snuffle,0.75,snʌfəl,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.44109374291179904
discrepant,0.303030303030303,dɪskɹɛpənt,0.3,0.5,0.6,0.5,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.6,0.5,0.0,0.1,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.4410875809145903
indulgence,0.5166666666666666,ɪndʌld͡ʒəns,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.8888888888888888,0.0,0.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.4410700072243898
estrange,0.4166666666666666,ɛstɹejnd͡ʒ,0.25,0.625,0.5,0.625,0.125,0.0,0.125,0.0,0.75,0.0,0.0,0.5,0.625,0.125,0.0,0.25,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.44106978736189656
extravaganza,0.5166666666666666,ɪkstɹævəɡænzə,0.3846153846153846,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.0,0.0,0.0769230769230769,0.0769230769230769,0.7692307692307693,0.0,0.0,0.4615384615384615,0.3846153846153846,0.0,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.4410526125314792
dolphin,0.4102564102564102,dɑlfən,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4410441993559808
fondle,0.4666666666666666,fɑndəl,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4410441993559808
attributive,0.2727272727272726,ətɹɪbjutɪv,0.4,0.6,0.4,0.7,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.5,0.3,0.0,0.3,0.5,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.44103499974955096
insist,0.4666666666666666,ɪnsɪst,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44102148941213676
informed,0.3787878787878788,ɪnfɔɹmd,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.0,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.0,0.0,0.7142857142857143,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.4410077042791051
reinstate,0.1833333333333333,ɹiɪnstejt,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.4409921393157979
dismissal,0.3833333333333333,dɪsmɪsəl,0.375,0.625,0.625,0.75,0.0,0.125,0.125,0.0,0.75,0.0,0.0,0.625,0.5,0.0,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.44098178487778183
probability,0.3333333333333333,pɹɑbəbɪləti,0.4545454545454545,0.6363636363636364,0.4545454545454545,0.6363636363636364,0.0,0.0909090909090909,0.0,0.0,0.8181818181818182,0.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0,0.4409739611010253
breakaway,0.5499999999999999,bɹejkəwej,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.44097342905784614
orgy,0.3181818181818182,ɔɹd͡ʒi,0.5,0.75,0.25,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.44094477508984603
prairie,0.4166666666666666,pɹɛɹi,0.4,0.8,0.2,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.4,0.0,0.2,0.6,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.4409326105528906
aquamarine,0.5151515151515151,ækwəmɹ̩in,0.5,0.875,0.375,0.625,0.0,0.0,0.25,0.0,0.875,0.0,0.0,0.375,0.25,0.0,0.25,0.5,0.125,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.4409243729058594
apathy,0.3717948717948718,æpəθi,0.6,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.44091988219800826
arrowhead,0.5333333333333333,æɹowhɛd,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.44091880557427654
leaven,0.361111111111111,livən,0.4,0.8,0.6,0.8,0.0,0.2,0.2,0.2,1.0,0.0,0.0,0.6,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.44091266563152187
distemper,0.3205128205128205,dɪstɛmpɹ̩,0.375,0.5,0.625,0.5,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.75,0.5,0.0,0.25,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.4408714224529881
transience,0.3166666666666666,tɹænziəns,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.4408706411086149
oyster,0.4242424242424242,ojstɹ̩,0.4,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.4408653512643212
story,0.6333333333333333,stɔɹi,0.4,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.4408653512643212
advisedly,0.2833333333333333,ædvajzədli,0.4,0.6,0.5,0.8,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.5,0.4,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.4408546922429702
delightsome,0.4242424242424242,dɪlajtsəm,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.44084168925427236
successful,0.5,səksɛsfəl,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.0,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4408251139055002
undergarment,0.3166666666666666,ʌndɹ̩ɡɑɹmənt,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.4545454545454545,0.0,0.0,0.2727272727272727,0.0,0.9090909090909092,0.0,0.0,0.6363636363636364,0.5454545454545454,0.0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.44078325513554467
drain,0.6333333333333333,dɹejn,0.2,0.8,0.4,0.6,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.44078235482533407
impostor,0.4666666666666666,ɪmpɔstɹ̩,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.5714285714285714,0.0,0.0,0.7142857142857143,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.44077490764453015
overdone,0.4333333333333333,owvɹ̩dʌn,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.44077102520636946
disservice,0.3166666666666666,dɪssɹ̩vəs,0.375,0.375,0.625,0.875,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.75,0.625,0.0,0.125,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.44077041737217565
despondent,0.2,dɪspɑndənt,0.3,0.5,0.7,0.4,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.7,0.6,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.440764186719719
inartistic,0.4111111111111111,ɪnɑɹtɪstɪk,0.4,0.6,0.5,0.6,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.4407631254091536
raspberry,0.4848484848484848,ɹæzbɛɹi,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.4407510248541483
common,0.303030303030303,kɑmən,0.4,0.8,0.6,0.4,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.44075000548666965
city,0.2878787878787878,sɪti,0.5,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4407287374125831
liberalize,0.3833333333333333,lɪbɹ̩əlajz,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.4407066682495008
remorse,0.3666666666666667,ɹɪmɔɹs,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4407045805682614
apprehend,0.4166666666666666,æpɹɪhɛnd,0.375,0.75,0.5,0.625,0.0,0.0,0.125,0.0,0.75,0.0,0.0,0.5,0.375,0.0,0.125,0.25,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.44069328079058895
decompression,0.3666666666666667,dikəmpɹɛʃən,0.3636363636363636,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.0,0.0,0.1818181818181818,0.0,0.7272727272727273,0.0,0.0,0.4545454545454545,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.3636363636363636,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.4406902302528136
mistakable,0.3833333333333333,mɪstejkəbəl,0.3636363636363636,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.0,0.0909090909090909,0.0909090909090909,0.0,0.7272727272727273,0.0,0.0,0.4545454545454545,0.2727272727272727,0.0,0.1818181818181818,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.4406870885861633
abound,0.5,əbawnd,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.44068038254230363
computation,0.4833333333333333,kɑmpjətejʃən,0.3333333333333333,0.6666666666666666,0.5,0.5833333333333334,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.25,0.0833333333333333,0.1666666666666666,0.25,0.0833333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.44067169117175364
institution,0.4333333333333333,ɪnstɪtuʃən,0.4,0.6,0.6,0.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.5,0.6,0.1,0.1,0.3,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.44067065622892526
uncountable,0.3833333333333333,ʌnkawntəbəl,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.0,0.0909090909090909,0.1818181818181818,0.0,0.8181818181818182,0.0,0.0,0.4545454545454545,0.3636363636363636,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0,0.440659266154554
coincidence,0.2272727272727273,kowɪnsɪdəns,0.3636363636363636,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.0,0.0,0.1818181818181818,0.0,0.7272727272727273,0.0,0.0,0.4545454545454545,0.4545454545454545,0.0,0.0909090909090909,0.3636363636363636,0.0,0.3636363636363636,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.44064160878261915
pregnant,0.3333333333333333,pɹɛɡnənt,0.25,0.625,0.625,0.375,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.625,0.5,0.0,0.125,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.44063809128617665
competition,0.4270833333333333,kɑmpətɪʃən,0.4,0.6,0.6,0.5,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.4,0.3,0.1,0.2,0.2,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.4406335567975758
wonderful,0.4833333333333333,wʌndɹ̩fəl,0.375,0.75,0.5,0.75,0.0,0.125,0.125,0.125,0.875,0.0,0.0,0.625,0.5,0.0,0.25,0.25,0.0,0.5,0.25,0.0,0.125,0.0,0.0,0.0,0.44062594623155926
canopy,0.409090909090909,kænəpi,0.5,0.6666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.44062184867140003
inappropriate,0.4393939393939393,ɪnəpɹowpɹiɪt,0.4166666666666667,0.75,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0833333333333333,0.0,0.75,0.0,0.0,0.5,0.3333333333333333,0.0,0.25,0.5,0.0,0.4166666666666667,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.4406180516897208
receive,0.3333333333333333,ɹəsiv,0.4,0.6,0.4,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.6,0.4,0.0,0.2,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4406179747825933
yodel,0.9333333333333332,jowdəl,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.44061023577312214
entrapment,0.5909090909090909,ɪntɹæpmənt,0.3,0.7,0.6,0.4,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.7,0.5,0.0,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.4405957640154071
apprehensive,0.3666666666666667,æpɹɪhɛnsɪv,0.4,0.7,0.5,0.8,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.5,0.3,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.4405957389221417
handed,0.3666666666666667,hændəd,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4405936540960864
caterpillar,0.4333333333333333,kætəpɪlɹ̩,0.5,0.625,0.5,0.625,0.0,0.125,0.0,0.0,0.625,0.0,0.0,0.5,0.375,0.0,0.125,0.375,0.125,0.375,0.125,0.0,0.125,0.0,0.0,0.0,0.4405895213876884
destabilize,0.5757575757575757,dɪstejbəlajz,0.3333333333333333,0.5833333333333334,0.5,0.75,0.0,0.0833333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.4166666666666667,0.0,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.44058807312920917
seriously,0.5757575757575757,sɪɹiəsli,0.5,0.75,0.375,1.0,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.125,0.0,0.25,0.0,0.0,0.0,0.44058147890797195
measured,0.4666666666666666,mɛʒɹ̩d,0.4,0.6,0.6,0.6,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.6,0.6,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4405704844469897
repugnant,0.3333333333333333,ɹɪpʌɡnənt,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.4405360698358007
frustrated,0.5,fɹʌstɹejtəd,0.2727272727272727,0.5454545454545454,0.4545454545454545,0.7272727272727273,0.0,0.0,0.0,0.0909090909090909,0.6363636363636364,0.0,0.0,0.6363636363636364,0.5454545454545454,0.0,0.0909090909090909,0.2727272727272727,0.0,0.3636363636363636,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.4405349571437459
tamale,0.3166666666666666,təmɑl,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4405347222773461
pollen,0.3833333333333333,pɑlən,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4405347222773461
omelet,0.25,ɑmlət,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4405347222773461
refresh,0.6666666666666666,ɹɪfɹɛʃ,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.1666666666666666,0.1666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.44052591773137567
furry,0.7333333333333334,fɹ̩i,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.44049557806025996
bilateral,0.3833333333333333,bajlætɹ̩əl,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.8888888888888888,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.44048604422528026
christen,0.3333333333333333,kɹɪsən,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.44048517261848885
cherish,0.25,t͡ʃɛɹɪʃ,0.4,0.6,0.4,0.8,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.6,0.4,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.44046590508228073
frigid,0.5666666666666667,fɹɪd͡ʒəd,0.3333333333333333,0.5,0.5,0.6666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.5,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.4404399926669362
nothingness,0.4305555555555554,nʌθɪŋnəs,0.375,0.75,0.625,0.625,0.0,0.0,0.375,0.0,0.75,0.0,0.0,0.5,0.5,0.125,0.0,0.25,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.4404212118757104
loyalist,0.3181818181818182,lojəlɪst,0.375,0.75,0.5,0.875,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.44041815651550026
elm,0.3833333333333333,ɛlm,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404172817252207
anthem,0.409090909090909,ænθəm,0.4,0.8,0.6,0.6,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.6,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.44040846379120774
finder,0.3999999999999999,fajndɹ̩,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.4403865192007143
impetuous,0.4848484848484848,ɪmpɛt͡ʃwəs,0.375,0.625,0.5,0.625,0.125,0.0,0.125,0.0,0.625,0.0,0.0,0.375,0.25,0.125,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.44035646586126387
